文章标识符aid,标题title,链接url,时间time,公众号名称
"2247682286_1","市文旅局党组成员、一级巡视员程梅红调研长宁区非遗保护工作","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247682286&idx=1&sn=9fac8a55aa246fb83f80af47fd7abaf0&chksm=e8161f24df619632634f211ec7fd103d01dc5855131acac275074cfd9214ae871048404079a2#rd","2025-10-10","长宁文旅中心"
"2247682286_2","金秋十月，书香再现 | “旧书新知·淘书乐”苏河华政湾旧书市集启幕在即","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247682286&idx=2&sn=791967c867b3a9a4de1cb43c04a6be49&chksm=e8161f24df6196325a3c8dc50784b81e4a6936dbfd1491699f0e91715f4617e03507e8dc49d6#rd","2025-10-10","长宁文旅中心"
"2247682286_3","旅游打卡｜来新华路，邂逅不一样的美景和美食～","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247682286&idx=3&sn=c51c52f0a28bd852d05e2085f6d7bbfe&chksm=e8161f24df619632992ed7b5162a43d8969cc5bb2a5046db863c1d44fd020fe1930153d4ded2#rd","2025-10-10","长宁文旅中心"
"2247681900_1","文旅商体展绿联动打响“最虹桥”，长宁区国庆中秋双节假期文旅消费创新高","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681900&idx=1&sn=6be44c4789acd065406f4098dafa12b9&chksm=e81610a6df6199b0d51cd8fc920461369870703f24b48134f06441b780042e123217dfb42b0d#rd","2025-10-09","长宁文旅中心"
"2247681900_2","【何以敦煌】再现上海，观展预约通道明日开启！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681900&idx=2&sn=5a72e3b9048d23245c82d43c78cf7d7d&chksm=e81610a6df6199b0b18a360453f2cc1c89daa2f6457e88ad366aef9e83e402f3577c7ff788a3#rd","2025-10-09","长宁文旅中心"
"2247681900_3","“一刻钟便民生活市集”明天开启！“薅羊毛”攻略来了→","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681900&idx=3&sn=0a27aaa39167e09040b654d68576bbef&chksm=e81610a6df6199b034b76dc2d2c237ecaab6e8898c20e12900f84f35ee1b9a8a7c2555860073#rd","2025-10-09","长宁文旅中心"
"2247681834_1","1.5公里藏着3座“神仙级”文化地标！来长宁这条路开启一次艺术暴走吧～","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681834&idx=1&sn=dd9f8bacedefe7eb1d0fbc2d830fc4d9&chksm=e81610e0df6199f6bcaaca353a9ccbdaf064b36cba1a8746a72e57f3597223e706e06f88d962#rd","2025-10-08","长宁文旅中心"
"2247681834_2","是谁在上生·新所的老建筑里，追完悬疑剧，转身就扎进烟火里","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681834&idx=2&sn=e27eab8893d9d8f9729043d2ddb0f10d&chksm=e81610e0df6199f6f5ef4fb29badf87896e4fc8beacf046a5138759a6c132e004b2226c39866#rd","2025-10-08","长宁文旅中心"
"2247681790_1","旅游打卡｜长宁区儿友好阅读新空间等你来“阅”！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681790&idx=1&sn=d680e01e125f2855aa20c6dff8eb240a&chksm=e8161134df619822ee2e3ab6257ffc67e75b06772e3cd1830966580e835a56d7e5b101640db4#rd","2025-10-07","长宁文旅中心"
"2247681790_2","Hi Barbie!虹桥草地音乐节掀起粉色派对，早鸟票开抢！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681790&idx=2&sn=e99b0f3a25404cc9eb781c17aa128819&chksm=e8161134df619822ee3cf16377a3a769051437641f279cc294e75c2d318e53f6099bf2c88776#rd","2025-10-07","长宁文旅中心"
"2247681790_3","一场别开生面的沪语中秋宴在长宁这里举办","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681790&idx=3&sn=3c3cfd1b75f9c982757e9b58bebd9c15&chksm=e8161134df61982281883d4b99946a29c319b88c5de33491724f587e8d25872f31705e6ede65#rd","2025-10-07","长宁文旅中心"
"2247681248_1","长宁文旅恭祝大家中秋节快乐🎑","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681248&idx=1&sn=8ac5e5263224e64c221ae6928631b72c&chksm=e816132adf619a3c4d6f6b02d9d61d1b19dd161f2d65e2eae3a5b4a2a7abd0f4872d33a13df6#rd","2025-10-06","长宁文旅中心"
"2247681234_1","当百年梧桐遇见未来光影｜长宁旅游街区亮灯全记录","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681234&idx=1&sn=e3951bdcb9d91676bb89ab2a4f529adf&chksm=e8161318df619a0e618611adc5e9d446670ce10353389c889ea35c0ba1b3f52bdc6645091531#rd","2025-10-05","长宁文旅中心"
"2247681234_2","凭“最虹桥”闪卡在长宁看电影，可享受这些惊喜优惠！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681234&idx=2&sn=efadb4d193112c56915b6648243324ac&chksm=e8161318df619a0ef66190455b5058138d9f8d286b91daa1218eae24d9e825044bde7ea6ae39#rd","2025-10-05","长宁文旅中心"
"2247681234_3","打卡必备！愚园路玩法“天花板”→","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681234&idx=3&sn=d7c0304a83ae621b46f2952b22c70f57&chksm=e8161318df619a0efb59a6ecbb8e997a1f7610bceead90f84051e0b793536dce04800615b25f#rd","2025-10-05","长宁文旅中心"
"2247681155_1","沪上潮人长假会去哪儿HAPPY？长宁文旅市集打卡不可错过！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681155&idx=1&sn=16a6f8e5c639d3289820fd1352ab68bb&chksm=e8161349df619a5fa07b5b8751531d5d725afc3d88f986e4976805a8ee9ac2c94a01cbf8e985#rd","2025-10-04","长宁文旅中心"
"2247681155_2","小长假CityWalk · 来逛“新华特调”旅游路线","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681155&idx=2&sn=8993147c4664fde7035653ee6deed880&chksm=e8161349df619a5f7e3fb900671388140f5d531a6198e50c204134b34b2f73a8a0c377cbbefe#rd","2025-10-04","长宁文旅中心"
"2247681121_1","在长宁，好戏不断，假期观演指南来啦～","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681121&idx=1&sn=6ce14cc96cc998bedf4da592d69964c3&chksm=e81613abdf619abdb00673965e1fa1aed95950c3aecc29923d8628de36bc1422fe7400e38057#rd","2025-10-03","长宁文旅中心"
"2247681121_2","旅游打卡｜收藏！长宁商圈超全玩转攻略来啦！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681121&idx=2&sn=287ee1ad77269a678da57121005c383d&chksm=e81613abdf619abd70137f319dd83097a6afa4474ee409f218e3f17a3f79dbcf9e78562405e3#rd","2025-10-03","长宁文旅中心"
"2247681121_3","旅游打卡｜艺游秋色，108位生活艺术家回归上生·新所！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681121&idx=3&sn=7c18a03bbc626973c7c8e159de9b57de&chksm=e81613abdf619abd91264410fe5ab6b76f21bd7bccf08f7ad340abbbe2899481df57da92a77f#rd","2025-10-03","长宁文旅中心"
"2247681047_1","假期怎么玩？超值优惠旅游产品等你来！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681047&idx=1&sn=8cb2ab6c060173a520ac113a50c9aef5&chksm=e81613dddf619acb4e80646c38cd3741b47777ff2b91af7105e52b34f9f1666ee6f893ab601c#rd","2025-10-02","长宁文旅中心"
"2247681047_2","第六届悬疑戏剧展演周 | 国庆去上生•新所，体验来自伦敦西区的尖叫！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681047&idx=2&sn=6694b48b32072e7c302efa9ddbe9dc6f&chksm=e81613dddf619acb63b28ab36a43f9e79f1c2888e9e2a787879028d1190b86e759a8e42c2079#rd","2025-10-02","长宁文旅中心"
"2247681047_3","小主人 欢乐游｜国庆假期第一天，这些人在梧桐掩映的愚园路上寻找什么？","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247681047&idx=3&sn=c437c54de43203f317f1704d52d4ac48&chksm=e81613dddf619acbc40db7f683efe7cbf0f70232def3a026c3d5bd5eb97e8ee1caf76d489e55#rd","2025-10-02","长宁文旅中心"
"2247680984_1","国庆中秋怎么玩？来长宁解锁全新假日体验！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247680984&idx=1&sn=4c7ae76c3aa9804172a6af00789d8235&chksm=e8161412df619d046d0e79436ed4b5d676df4ed73bc5144a8688f81822d6bf830392d8e674fa#rd","2025-10-01","长宁文旅中心"
"2247680984_2","国庆中秋假期，长宁特色酒店推出超值优惠活动！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247680984&idx=2&sn=c4c35ea8fdad5ba5d2656e8c05d69398&chksm=e8161412df619d0468b85376020d5691de26776ffa8b35ad7917a116178c3a997d0951f18325#rd","2025-10-01","长宁文旅中心"
"2247680984_3","旅游打卡｜愚园路国庆中秋假期玩乐攻略","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247680984&idx=3&sn=ac68966269ee6f0eda8d0dabb74d6cf5&chksm=e8161412df619d046f073d57832e356b82c6c2e2b9fe382e927b3fa56183ddb05c27439975a5#rd","2025-10-01","长宁文旅中心"
"2247679119_1","国庆中秋假期，长宁这些文化场馆等你来逛→","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247679119&idx=1&sn=7686a3dd2bdad9bc2dc784eb0517a8ec&chksm=e8162b45df61a253fad03d487561282cb1025ed0bdee413b33fd4bc0a63688aa9b4c879d50a3#rd","2025-09-30","长宁文旅中心"
"2247679119_2","长宁区开展文旅场所节前安全督导，守牢文旅行业安全防线","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247679119&idx=2&sn=1a26b0602387629ee0ee40ba2a6ed883&chksm=e8162b45df61a25304acdb1bd3fcb927633061f85534ecd2402411ad2ac1e9083322d6855571#rd","2025-09-30","长宁文旅中心"
"2247679119_3","令你闪耀，比“闪”更令人XIN动的是专属福利！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247679119&idx=3&sn=416fd665e3cb8f4c01393df92281c787&chksm=e8162b45df61a253fb50bc0df210f4b30e20c06f99a1e5af1864e166685a3e19d8cb06844f86#rd","2025-09-30","长宁文旅中心"
"2247679119_4","国庆中秋假期，上海动物园周边的这些地方可停车→","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247679119&idx=4&sn=0c7419d64a898fb8ce6af406035f784e&chksm=e8162b45df61a253f035d286073bf9f5c28ba6a9d4df2cff45b51615fd4d52daf86f11702a1b#rd","2025-09-30","长宁文旅中心"
"2247678979_1","活动预告｜“非•长中秋，海上月韵”——中秋雅聚沪语沉浸式活动邀您来体验","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247678979&idx=1&sn=4072421203c559044645f0ee295bfbdb&chksm=e8162bc9df61a2df582e111d82476a0b6953a7b52e6ff8f1c0cba8a9c44e6bafbac5c07bfc71#rd","2025-09-29","长宁文旅中心"
"2247678979_2","投票 | 2025年上海市民文化节舞蹈大赛线上评选明日开启！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247678979&idx=2&sn=999b2e683610d9e770196582399eaafc&chksm=e8162bc9df61a2df4ec9d3058738e80391051436bd3dc604d767c193ad59246a694a5e89a634#rd","2025-09-29","长宁文旅中心"
"2247678979_3","免费报名通道已开启！4条打卡线路等你来pick→","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247678979&idx=3&sn=51e4b095c151d0a427bd5bceb15cbb65&chksm=e8162bc9df61a2df90da0499152d651f994f831448043aaf260a1dc788e3f0468b384f5f33c2#rd","2025-09-29","长宁文旅中心"
"2247678396_1","2025年长宁文旅宣传片首发！邀请世界 meet here ！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247678396&idx=1&sn=1374983cee98985ecda80d36f2e1d334&chksm=e8162e76df61a7602d077771938b33c59b7e35fc0a069dfd0593a62a48e45d4313d200bce099#rd","2025-09-28","长宁文旅中心"
"2247678396_2","小主人 欢乐游|【报名】这个假期，相约悦享金秋国庆城市欢聚之旅","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247678396&idx=2&sn=8e733feeecaecb22cbd3964e347966d2&chksm=e8162e76df61a760bcb560ca49c705ac2189ab5b7113c9b83ec0b9ecfd3cb423fb09a2f75c53#rd","2025-09-28","长宁文旅中心"
"2247678396_3","国庆、中秋假期出游安全提示","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247678396&idx=3&sn=d1b3c288e9898ee407199e63ba81dd44&chksm=e8162e76df61a760594772065f81cce1bded16bf689e47fa4dc2832eebd25b560c3c208e5779#rd","2025-09-28","长宁文旅中心"
"2247677810_1","燃动全国！上海广场舞《一起跳舞吧！》闪耀第二十届群星奖决赛舞台","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247677810&idx=1&sn=88ace6b81ffedd40547f668abd4fab20&chksm=e81620b8df61a9ae941009a4c7b3d8c4c26cfa78472a11ee63d0864e67edca77faf6262955c3#rd","2025-09-27","长宁文旅中心"
"2247677810_2","旅游打卡｜武夷路，亮灯啦！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247677810&idx=2&sn=ac5a9e5d910a30463c5fb8e2d3a1a153&chksm=e81620b8df61a9ae8a87257dfceb25f08dd0005a1dc3b20aa9538f0e9f38609e457594e2ee1b#rd","2025-09-27","长宁文旅中心"
"2247677800_1","这场盛典之夜在长宁启幕！","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247677800&idx=1&sn=bcfe21427b39f05b98edfcf0e2e9ff50&chksm=e81620a2df61a9b4c21c1f1f89f182aef0bfeed397b63f8d716c0b33f3059982bea31c1bc05c#rd","2025-09-26","长宁文旅中心"
"2247677800_2","中国文物交流中心国际文物交流平台（上海）在长宁揭牌","http://mp.weixin.qq.com/s?__biz=MzIyMzY5MTQyOQ==&mid=2247677800&idx=2&sn=1bbbadb80bf79b5b32380224b1976b83&chksm=e81620a2df61a9b4327652267cf491ffa489642ad950252065ca7f95e1230f6d8fd6ae58592d#rd","2025-09-26","长宁文旅中心"
